instance,method,run,utility,cpu_time,iterations_to_best,cost,quality,lead_time,reliability,capacity_slack
MC-CSSP-S,GA,18,0.6498006075229267,3.82544420000022,120,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,GA,19,0.6419370614077452,4.227601699999923,15,80.93573903061386,88.23385292840035,21.309715630694424,0.8179416872834975,513.4525219935487
MC-CSSP-S,PSO,0,0.6498006075229267,3.2505897000000914,83,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,PSO,1,0.6498006075229267,3.2445880000000216,64,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,PSO,2,0.6498006075229267,3.317964700000175,98,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,PSO,3,0.6481003218441783,3.313413500000024,47,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,4,0.6453454135700039,3.3154325000000426,65,78.10674034293449,84.78479941655905,21.309715630694424,0.8396293157237447,478.42954806303
MC-CSSP-S,PSO,5,0.6481003218441783,3.2448021999998673,42,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,6,0.6481003218441783,3.380091800000173,83,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,7,0.6498006075229267,3.2697674999999435,88,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,PSO,8,0.6498006075229267,3.435776899999837,35,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,PSO,9,0.6498006075229267,3.506202099999882,108,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,PSO,10,0.6481003218441783,3.3529812000001584,18,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,11,0.6481003218441783,3.270165200000065,22,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,12,0.6481003218441783,3.3912647000001925,39,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,13,0.6498006075229267,3.233758200000011,63,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,PSO,14,0.6481003218441783,3.192305199999737,19,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,15,0.6481003218441783,3.129649200000131,31,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,16,0.6481003218441783,3.1374218999999357,67,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,17,0.6481003218441783,3.181547000000137,36,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,18,0.6498006075229267,3.2453491000001122,29,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,PSO,19,0.6498006075229267,3.2060420000002523,40,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,QIDDM,0,0.6498006075229267,4.444366700000046,87,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,QIDDM,1,0.6498006075229267,4.373891900000217,1,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,QIDDM,2,0.6481003218441783,4.31577470000002,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,3,0.6498006075229267,4.338134999999966,7,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,QIDDM,4,0.6481003218441783,4.238228000000163,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,5,0.6481003218441783,4.962600699999712,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,6,0.6481003218441783,4.436688300000242,1,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,7,0.6481003218441783,4.319843400000082,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,8,0.6481003218441783,4.343742900000052,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,9,0.6481003218441783,4.355263699999796,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,10,0.6481003218441783,4.317806000000019,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,11,0.6498006075229267,4.418942199999947,103,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,QIDDM,12,0.6481003218441783,4.409442000000126,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,13,0.6498006075229267,4.3220094999996945,0,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,QIDDM,14,0.6481003218441783,4.332600199999888,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,15,0.6481003218441783,4.108206100000189,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,16,0.6481003218441783,4.122647299999699,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,17,0.6481003218441783,4.310970200000156,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,18,0.6481003218441783,4.3504760000000715,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,19,0.6498006075229267,4.298026900000423,12,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-M,TOPSIS,0,0.6313269235182305,0.0008405000003222085,0,68.26145767173372,73.55506221626216,15.30349289694064,0.7992763094833407,862.0160212373967
MC-CSSP-M,AHP,0,0.6402853637772357,0.0007501999998567044,0,61.7761952469634,75.86032259292307,22.212004873337136,0.8534492961316589,1027.6471203827637
MC-CSSP-M,GA,0,0.6035737252280531,3.4297364999997626,26,73.23216955731337,76.79675792522686,22.750902356377665,0.8671844104001137,963.5483273739687
MC-CSSP-M,GA,1,0.6094762556049969,3.5698187999996662,71,69.90608672249536,74.79546244678222,19.64253734321106,0.8260314929847876,1030.8198049813705
MC-CSSP-M,GA,2,0.6154967915123885,3.5748218999997334,114,68.01450800473076,74.89040243866192,22.212004873337136,0.8714672499429138,1012.1118165667399
MC-CSSP-M,GA,3,0.6027358986979846,3.6395552999997562,69,69.11656310252063,75.41969864130583,21.88914327430579,0.8482130370357651,1046.0709735372852
MC-CSSP-M,GA,4,0.6075883354525178,3.5981550999999854,50,68.80593776696998,76.13494634072737,22.212004873337136,0.8476431994744418,1093.0459916066507
MC-CSSP-M,GA,5,0.6092969660451643,3.0800747000002957,43,74.1155766643968,77.81907018471021,22.212004873337136,0.8682166564992482,1003.7216231176758
MC-CSSP-M,GA,6,0.6040484667987542,3.0399216000000706,112,68.90189004261816,78.77597316047448,22.212004873337136,0.8074360023863216,1141.6380589837595
MC-CSSP-M,GA,7,0.5982233720651383,3.091109499999675,119,72.29925977991242,77.89478365135582,23.483745691458722,0.8522207288542123,962.4315184724423
MC-CSSP-M,GA,8,0.6013839958333158,3.043177200000173,56,71.17899998678556,77.57880772368713,22.212004873337136,0.834037685127449,1014.6991316203248
MC-CSSP-M,GA,9,0.604596666798022,3.00464379999994,113,65.97658024298786,75.7782150675474,23.483745691458722,0.8498599518756542,921.9891625139694
MC-CSSP-M,GA,10,0.6207443458005591,2.7902736999999433,119,67.38541578611498,77.42123563174057,23.483745691458722,0.8654792998709725,1004.1660005045874
MC-CSSP-M,GA,11,0.6068096828463064,2.8609065000000555,119,65.42065143074241,74.98595564446116,22.212004873337136,0.8323349564014131,1003.503224382991
MC-CSSP-M,GA,12,0.6099542781707704,3.0807982000001175,11,65.38100799494251,73.76549247676597,20.574559157300506,0.8312077145507236,895.6495040638142
MC-CSSP-M,GA,13,0.5985290353156091,2.770380699999805,73,68.5745698567006,76.2254343013685,22.212004873337136,0.8283278673796146,1126.6674555275113
MC-CSSP-M,GA,14,0.6146492350994894,2.762606300000243,14,67.99049167991834,75.68304496522434,23.483745691458722,0.8723179903291812,1111.0927051597419
MC-CSSP-M,GA,15,0.6316180818862329,2.8498240999997506,94,65.39460771470506,77.17894093167182,22.212004873337136,0.8518127496807902,1046.0741079088361
MC-CSSP-M,GA,16,0.608696585480104,2.780400600000121,81,69.68242435410062,78.25923327043266,22.212004873337136,0.8308889766443529,840.152899029642
MC-CSSP-M,GA,17,0.616202915443256,2.741794999999911,101,67.35981666476434,75.36240335711703,19.64253734321106,0.8114421373458062,1052.7715194826533
MC-CSSP-M,GA,18,0.6053570016265186,2.7594130000002224,42,69.39798136571497,75.3639094551499,22.212004873337136,0.865315475002114,949.8809764154094
MC-CSSP-M,GA,19,0.6152704071715075,2.813751400000001,81,65.25274625897919,75.87920239001167,23.483745691458722,0.8611298875766694,893.7497221852127
MC-CSSP-M,PSO,0,0.6323488738292209,2.4492143000002216,66,63.71166449298757,74.62902238651168,22.212004873337136,0.8749873497506814,1039.6647386714849
MC-CSSP-M,PSO,1,0.6403119257294246,2.476011799999924,95,59.128182174078525,74.94783226609108,22.212004873337136,0.8457725176572466,1006.3666527273554
MC-CSSP-M,PSO,2,0.6200470631595444,2.5005638000002364,107,69.61866431027028,76.60710998569704,22.212004873337136,0.8595061786611321,1163.6771909064842
MC-CSSP-M,PSO,3,0.6238313493520828,2.595108699999855,91,68.2041308169409,74.87463875745031,20.574559157300506,0.8466006636581883,1142.8731876425272
MC-CSSP-M,PSO,4,0.6309508705550867,2.4127920999999333,62,63.711849208291845,76.35555840150072,22.212004873337136,0.8485897094813636,954.0924359779547
MC-CSSP-M,PSO,5,0.6232568968907078,2.412363500000083,101,69.7471904628917,77.47515349947044,23.483745691458722,0.8815642074088045,918.605739942429
MC-CSSP-M,PSO,6,0.6141995320415607,2.438853299999664,66,69.86296328296467,77.89951190943474,19.64253734321106,0.801873129646547,1007.0938253104277
