instance,method,run,utility,cpu_time,iterations_to_best,cost,quality,lead_time,reliability,capacity_slack
MC-CSSP-S,QIDDM,9,0.6481003218441783,2.0858192000005147,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,10,0.6481003218441783,2.1319902999994156,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,11,0.6498006075229267,2.5433187999997244,103,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,QIDDM,12,0.6481003218441783,2.2843679000006887,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,13,0.6498006075229267,2.290032099999735,0,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,QIDDM,14,0.6481003218441783,2.1163253999993685,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,15,0.6481003218441783,2.509129999999459,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,16,0.6481003218441783,2.1475697999994736,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,17,0.6481003218441783,2.442978299999595,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,18,0.6481003218441783,3.2473729000003004,0,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QIDDM,19,0.6498006075229267,2.1231274000001576,12,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,EXACT,0,0.6498006075229267,50.65165119999983,0,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-M,TOPSIS,0,0.6313269235182305,0.0008797999998932937,0,68.26145767173372,73.55506221626216,15.30349289694064,0.7992763094833407,862.0160212373967
MC-CSSP-M,AHP,0,0.6402853637772357,0.0008197999995900318,0,61.7761952469634,75.86032259292307,22.212004873337136,0.8534492961316589,1027.6471203827637
MC-CSSP-M,GA,0,0.6035737252280531,2.5082824999999502,26,73.23216955731337,76.79675792522686,22.750902356377665,0.8671844104001137,963.5483273739687
MC-CSSP-M,GA,1,0.6094762556049969,2.330143600000156,71,69.90608672249536,74.79546244678222,19.64253734321106,0.8260314929847876,1030.8198049813705
MC-CSSP-M,GA,2,0.6154967915123885,2.5402353999998013,114,68.01450800473076,74.89040243866192,22.212004873337136,0.8714672499429138,1012.1118165667399
MC-CSSP-M,GA,3,0.6027358986979846,2.3459726999999475,69,69.11656310252063,75.41969864130583,21.88914327430579,0.8482130370357651,1046.0709735372852
MC-CSSP-M,GA,4,0.6075883354525178,2.4143670000003112,50,68.80593776696998,76.13494634072737,22.212004873337136,0.8476431994744418,1093.0459916066507
MC-CSSP-M,GA,5,0.6092969660451643,2.3402190999995582,43,74.1155766643968,77.81907018471021,22.212004873337136,0.8682166564992482,1003.7216231176758
MC-CSSP-M,GA,6,0.6040484667987542,2.300922399999763,112,68.90189004261816,78.77597316047448,22.212004873337136,0.8074360023863216,1141.6380589837595
MC-CSSP-M,GA,7,0.5982233720651383,2.268919299999652,119,72.29925977991242,77.89478365135582,23.483745691458722,0.8522207288542123,962.4315184724423
MC-CSSP-M,GA,8,0.6013839958333158,2.2488094999998793,56,71.17899998678556,77.57880772368713,22.212004873337136,0.834037685127449,1014.6991316203248
MC-CSSP-M,GA,9,0.604596666798022,2.2924457999997685,113,65.97658024298786,75.7782150675474,23.483745691458722,0.8498599518756542,921.9891625139694
MC-CSSP-M,GA,10,0.6207443458005591,2.4641019000000597,119,67.38541578611498,77.42123563174057,23.483745691458722,0.8654792998709725,1004.1660005045874
MC-CSSP-M,GA,11,0.6068096828463064,2.5268183999996836,119,65.42065143074241,74.98595564446116,22.212004873337136,0.8323349564014131,1003.503224382991
MC-CSSP-M,GA,12,0.6099542781707704,2.873496100000011,11,65.38100799494251,73.76549247676597,20.574559157300506,0.8312077145507236,895.6495040638142
MC-CSSP-M,GA,13,0.5985290353156091,2.2882299000002604,73,68.5745698567006,76.2254343013685,22.212004873337136,0.8283278673796146,1126.6674555275113
MC-CSSP-M,GA,14,0.6146492350994894,2.3520560999995723,14,67.99049167991834,75.68304496522434,23.483745691458722,0.8723179903291812,1111.0927051597419
MC-CSSP-M,GA,15,0.6316180818862329,2.301832199999808,94,65.39460771470506,77.17894093167182,22.212004873337136,0.8518127496807902,1046.0741079088361
